17.4808518887,115,0.0269796366223,0.0249058622243,0.0193595909309,0.0382610441454,
17.4815440178,116,0.0255360353281,0.0214988135741,0.0150250471486,0.0323819217763,
17.4843740463,119,0.0230714414088,0.0200963511769,0.00979292743215,0.0325932261108,
17.4847309589,120,0.0199897640347,0.0150998451431,0.0026833780533,0.0265121491566,
17.4873399734,121,0.02332762454,0.0231985979995,0.0101800070538,0.0263513334684,
17.4877898693,122,0.0226619223888,0.022454357954,0.0106344048705,0.0337058462793,
17.4916749001,123,0.0207171745314,0.0195073169701,0.00537984575564,0.0276846077206,
17.4921660423,124,0.0208873399689,0.0213716569834,0.00798094601498,0.0301697710885,
17.4949669838,125,0.0234136422337,0.023819421354,0.0076518348391,0.030803684092,
17.4953219891,126,0.0178075325447,0.0205432691941,0.00497032673566,0.0297714717677,
17.5456418991,127,0.0201131807256,0.0208218917237,0.00402413210502,0.0280062390971,
17.5459070206,128,0.0248684632271,0.0230564818099,0.0109036776507,0.0343547188817,
17.5478789806,133,0.0234996599274,0.0239746271926,0.00785939927388,0.0290216218726,
17.5480878353,134,0.0272676089012,0.0229648542666,0.00621384339451,0.0321986666898,
17.5497949123,135,0.028402668468,0.0271367124108,0.0147688640174,0.0342051228927,
17.5499858856,136,0.0226133036924,0.0251134266591,0.0106026157228,0.0266168663489,
17.5517640114,137,0.0242046310257,0.0238643001507,0.00740874135692,0.0290272317222,
17.5519669056,138,0.0285747038554,0.0308111638915,0.0159114033837,0.0359965348614,
17.5538699627,139,0.0273891556423,0.026547678204,0.0115245010052,0.0336777970313,
17.5540959835,140,0.0246066702463,0.0176728961545,0.00841290443331,0.0324398902221,
17.6137299538,141,0.0278659928573,0.0288271470869,0.0190136502062,0.0362414982934,
17.6141178608,142,0.0274246846897,0.0307438456964,0.016848248265,0.0347492783028,
17.6165180206,147,0.0291768277113,0.03260444581,0.0138039698881,0.0360788126553,
17.6168260574,148,0.0333225065574,0.035796450226,0.0186564897824,0.0425207899331,
17.6194279194,149,0.0313702789005,0.0362209288449,0.0139666555262,0.0360358038085,
17.6197559834,150,0.0260858005878,0.0309252308331,0.0135290872583,0.031731179224,
17.6221048832,151,0.0310579972734,0.0390127639903,0.0202814762133,0.0403684776409,
17.622410059,152,0.0318863850626,0.0351569273729,0.0178991600879,0.0369315097928,
17.6249449253,153,0.0281090863395,0.032359482378,0.0133626617205,0.0317293092742,
17.6253089905,154,0.0283727492702,0.0365089011238,0.0175046006669,0.0364958114748,
17.680783987,155,0.032918597387,0.0418214286844,0.0181459934698,0.0437381272939,
17.6810648441,156,0.0324024912248,0.0332121795155,0.0125174443824,0.0346688704587,
17.6832439899,161,0.0432687698783,0.0415502859543,0.0182114417151,0.0367389049569,
17.6834979057,162,0.0416381735978,0.0421804590581,0.0156795296006,0.0388351187533,
17.6855080128,163,0.0339751190595,0.0302464390329,0.00969569003928,0.0325034685174,
17.6857509613,164,0.0359441762652,0.0357721408778,0.0140545431698,0.0328045304453,
17.6877310276,165,0.0378608748747,0.0360582432068,0.0147856935662,0.0447479002199,
17.687967062,166,0.033791863973,0.0340873160513,0.0113936045148,0.0361049919534,
17.6899089813,167,0.0427283543679,0.0351363579244,0.00756020729582,0.0373672081109,
17.6901359558,168,0.0391230910322,0.0406732794685,0.0181609530688,0.0415241066562,
17.748100996,169,0.0370885855813,0.0346296015116,0.00871396636124,0.0339021910149,
17.7483570576,170,0.0338012137223,0.0349157038406,0.00482447064635,0.0318377663662,
17.7502789497,173,0.0301361119909,0.0322304558374,-0.00222150043716,0.0295713871323,
17.7504980564,174,0.0324716793697,0.0334739724963,0.00477024210033,0.0282138035319,
17.7524850368,175,0.0327652614982,0.0309420603819,0.00681783720023,0.0336048689867,
17.7527689934,176,0.0234529111808,0.0267982514856,-0.00176897257033,0.0248460238287,
17.755065918,177,0.0293413832992,0.0322154962385,0.000850827187632,0.0300089554003,
17.7553789616,178,0.0337488551261,0.0347941570995,0.00758077674431,0.0287635687916,
17.757600069,179,0.0327465619996,0.035932956566,0.00527699851318,0.027611679676,
17.757848978,180,0.0259623838969,0.0266280860481,-0.00102473252488,0.0285447846576,
17.8180758953,181,0.0333991745018,0.0341134953494,0.0103501724913,0.0289056849811,
17.8186469078,182,0.0313048306553,0.0348670851441,0.0067187298575,0.032359482378,
17.8221409321,187,0.0334683626467,0.0406919789672,0.00446357032281,0.0303249769271,
17.8224949837,188,0.0369632989405,0.0436558494999,0.00855689057276,0.0351251382252,
17.8262498379,189,0.0362452381931,0.0418980966288,0.00685897609722,0.0341228450987,
17.8267469406,190,0.0315965428339,0.0400917250612,0.00197466705525,0.0306858772506,
17.8308689594,191,0.0356412443874,0.0441925251106,0.0124482562375,0.0328269698437,
17.83137393,192,0.0345454537677,0.045114410393,0.00905616718616,0.0345753729655,
17.8350329399,193,0.0334833222456,0.036710855709,0.00134449395144,0.0299939958014,
17.8353919983,194,0.0369221600435,0.0430630753934,0.00762939544074,0.0314207675468,
17.8856098652,195,0.0369277698931,0.043640889901,0.0150699259453,0.034773587651,
17.8861839771,196,0.0314001980983,0.0407686469115,0.00791549776977,0.034418297177,
17.8888590336,0,0.0182189215145,0.0173306953296,0.0166219843316,0.0185068937934,
17.8925418854,1,0.0134692488627,0.0166238542814,0.0103613921905,0.0188752739164,
17.8945720196,2,0.00686084604708,0.0096190220949,0.00515545177209,0.0123528887945,
17.8986508846,3,0.0124875251846,0.0167229616242,0.0114627926597,0.0133159129739,
17.8990209103,4,0.0139816151251,0.0177495640989,0.0138806378325,0.0141816997604,
